Subj,Age,Sex,Block,Cue_L,Cue_R,Out_C,Out_I,Norm_Rev,Resp_Key,Acc,RT,FixReps
145,19,M,4,4,2,2,1,0,77,1,931.723356843577,0
145,19,M,4,4,2,2,1,0,90,1,919.397537192708,0
145,19,M,4,2,3,2,1,0,65,1,824.923131534888,0
145,19,M,4,4,2,2,1,0,90,1,694.328547251644,0
145,19,M,5,4,2,2,1,0,77,1,791.16319055538,0
145,19,M,5,3,1,1,2,0,90,0,977.315275707952,0
145,19,M,5,3,2,2,1,0,75,1,783.559959210834,0
145,19,M,5,4,1,1,2,0,90,1,963.346436037682,0
145,19,M,5,1,3,1,2,0,65,1,710.321051483334,0
145,19,M,5,2,3,2,1,0,65,1,908.481400336314,0
145,19,M,5,4,1,1,2,0,77,1,852.149026715779,0
145,19,M,5,4,2,2,1,0,65,1,872.243798454292,0
145,19,M,6,2,4,2,1,0,75,1,1288.27198245199,0
145,19,M,6,2,4,2,1,0,90,1,803.028372960398,0
145,19,M,6,4,1,1,2,0,65,0,985.700624423771,0
145,19,M,6,1,3,1,2,0,65,1,775.419418365345,0
145,19,M,6,1,4,1,2,0,77,1,827.105574073357,0
145,19,M,6,3,1,1,2,0,75,1,842.690568286343,0
145,19,M,6,1,4,1,2,0,77,1,719.66419967066,0
145,19,M,6,4,1,1,2,0,77,1,614.245584249147,0
145,19,M,7,4,1,1,2,0,65,1,809.499632032384,0
145,19,M,7,2,4,2,1,0,75,1,775.708297689562,0
145,19,M,7,4,2,2,1,0,90,1,779.127759524272,0
145,19,M,7,1,3,1,2,0,65,1,848.645648002275,0
145,19,M,7,4,1,1,2,0,90,1,698.873642315448,0
145,19,M,7,4,2,2,1,0,75,1,1118.99986778371,0
145,19,M,7,1,4,1,2,0,90,1,807.603050227044,0
145,19,M,7,2,4,2,1,0,77,1,727.47118602274,0
145,19,M,8,3,1,1,2,0,65,1,890.947602667438,0
145,19,M,8,2,4,2,1,0,65,1,704.801252839388,0
145,19,M,8,4,2,2,1,0,90,1,946.013676639268,0
145,19,M,8,2,4,2,1,0,75,1,748.564508230629,0
145,19,M,8,4,2,2,1,0,90,1,806.152616423788,0
145,19,M,8,3,2,2,1,0,90,1,857.45933502767,0
145,19,M,8,4,1,1,2,0,77,1,783.511058012664,0
145,19,M,8,4,2,2,1,0,65,1,987.076197128772,0
145,19,M,9,3,1,1,2,0,77,1,909.939078759635,0
145,19,M,9,1,3,1,2,0,75,1,1093.0161235119199,0
145,19,M,9,3,1,1,2,0,65,1,684.160115819395,0
145,19,M,9,1,4,1,2,0,65,1,670.064797111991,0
145,19,M,9,1,4,1,2,0,75,1,936.617401221156,0
145,19,M,9,4,1,1,2,0,65,1,811.587290758325,0
145,19,M,9,1,4,1,2,0,90,1,767.983115198149,0
145,19,M,9,1,3,1,2,0,65,1,690.607226148131,0
145,19,M,10,3,1,1,2,0,77,1,783.067626740376,0
145,19,M,10,4,2,2,1,0,77,1,1060.4436969079,0
145,19,M,10,1,4,1,2,0,75,1,899.817133653414,0
145,19,M,10,3,2,2,1,0,77,1,900.852812817902,0
145,19,M,10,1,4,1,2,0,65,1,657.467002252815,0
145,19,M,10,2,4,2,1,0,90,0,788.644476790068,0
145,19,M,10,4,1,1,2,0,90,1,966.60772361065,0
145,19,M,10,4,1,1,2,0,77,1,750.498822446389,0
145,19,M,11,3,1,1,2,0,77,1,721.639264887926,0
145,19,M,11,2,4,2,1,0,65,1,805.506335724203,0
145,19,M,11,2,4,2,1,0,75,1,964.665862917172,0
145,19,M,11,2,3,2,1,0,75,1,701.483819437271,0
145,19,M,11,2,3,2,1,0,75,1,676.012934065511,0
145,19,M,11,1,4,1,2,0,77,1,923.968592145684,0
145,19,M,11,2,3,2,1,0,75,1,745.44630195305194,0
145,19,M,11,4,1,1,2,0,65,1,854.371314675518,0
145,19,M,12,1,3,1,2,0,90,1,814.546115343546,0
145,19,M,12,1,3,1,2,0,65,1,684.084349137265,0
145,19,M,12,3,1,1,2,0,65,1,720.796171939583,0
145,19,M,12,3,2,2,1,0,77,1,1204.63945626398,0
145,19,M,12,4,2,2,1,0,75,1,791.353060038091,0
145,19,M,12,1,3,1,2,0,77,1,1138.52291805961,0
145,19,M,12,1,4,1,2,0,90,1,930.513504881674,0
145,19,M,12,1,4,1,2,0,90,1,674.794931903307,0
145,19,M,13,1,3,1,2,0,65,1,731.377546864678,0
145,19,M,13,1,3,1,2,0,77,1,762.312386916165,0
145,19,M,13,2,3,2,1,0,77,1,658.039025573089,0
145,19,M,13,2,4,2,1,0,90,1,1087.25091327506,0
145,19,M,13,2,4,2,1,0,90,1,768.764326996461,0
145,19,M,13,4,2,2,1,0,90,1,854.345656640362,0
145,19,M,13,2,4,2,1,0,75,1,799.48816742035,0
145,19,M,13,3,2,2,1,0,65,1,1167.78938191783,0
145,19,M,14,2,4,2,1,0,75,1,785.780436017376,0
145,19,M,14,3,1,1,2,0,65,1,1100.27553714463,0
145,19,M,14,2,3,2,1,0,75,1,761.491329696582,0
145,19,M,14,1,3,1,2,0,90,1,1081.81805010099,0
145,19,M,14,3,1,1,2,0,65,0,1100.57196294656,0
145,19,M,14,1,3,1,2,0,75,1,1272.48323322783,0
145,19,M,14,4,1,1,2,0,65,1,1112.04382272263,0
145,19,M,14,3,2,2,1,0,90,1,961.017289893789,0
145,19,M,15,2,3,2,1,0,65,1,790.163734505768,0
145,19,M,15,3,2,2,1,0,77,1,848.878381504619,0
145,19,M,15,3,1,1,2,0,77,1,827.314762547758,0
145,19,M,15,1,4,1,2,0,65,1,807.653762585687,0
145,19,M,15,2,3,2,1,0,90,1,839.373738603172,0
145,19,M,15,2,4,2,1,0,90,1,769.354763731826,0
145,19,M,15,1,3,1,2,0,90,1,899.731405617786,0
145,19,M,15,2,3,2,1,0,90,1,667.05586389071,0
145,19,M,16,2,3,2,1,0,90,1,677.642974136688,0
145,19,M,16,4,2,2,1,0,90,1,1078.30833234402,0
145,19,M,16,4,2,2,1,0,77,1,810.541348382685,0
145,19,M,16,4,1,1,2,0,90,1,1502.11301490344,0
145,19,M,16,3,1,1,2,0,90,1,650.902770525136,0
145,19,M,16,1,4,1,2,0,75,1,836.9205283052,0
145,19,M,16,2,4,2,1,0,75,1,1228.51924141651,0
145,19,M,16,2,3,2,1,0,77,1,755.943156276771,0
145,19,M,17,4,2,2,1,0,65,1,975.468198823364,0
145,19,M,17,4,1,1,2,0,65,1,1284.62069269517,0
145,19,M,17,4,1,1,2,0,65,1,843.137923726317,0
145,19,M,17,3,2,2,1,0,75,1,1317.65405840633,0
145,19,M,17,1,3,1,2,0,90,1,957.474065759016,0
145,19,M,17,1,3,1,2,0,65,1,815.930441964156,0
145,19,M,17,4,2,2,1,0,75,1,850.432353036013,0
145,19,M,17,2,4,2,1,0,77,1,808.895007910905,0
145,19,M,18,1,3,1,2,0,90,1,864.239999857091,0
145,19,M,18,3,2,2,1,0,65,1,803.753438929562,0
145,19,M,18,1,4,1,2,0,90,1,745.970933367062,0
145,19,M,18,2,4,2,1,0,75,0,941.884845517052,0
145,19,M,18,2,3,2,1,0,77,1,855.737831599981,0
145,19,M,18,3,2,2,1,0,77,1,823.472094016324,0
145,19,M,18,2,4,2,1,0,65,1,779.080065756716,0
145,19,M,18,4,2,2,1,0,77,1,837.898552341358,0
145,19,M,19,1,4,1,2,0,65,1,728.543692017411,0
145,19,M,19,4,2,2,1,0,65,1,952.023091027513,0
145,19,M,19,1,4,1,2,0,77,1,1445.50111959325,0
145,19,M,19,4,2,2,1,0,65,1,852.617814165569,0
145,19,M,19,3,1,1,2,0,65,1,1233.84826500114,0
145,19,M,19,1,3,1,2,0,77,1,899.656242661877,0
145,19,M,19,3,2,2,1,0,77,1,1122.53977146975,0
145,19,M,19,4,1,1,2,0,77,1,665.884649915824,0
145,19,M,20,2,4,2,1,0,77,1,830.166427091172,0
145,19,M,20,4,2,2,1,0,65,1,787.478998139704,0
145,19,M,20,1,3,1,2,0,90,1,1052.83201350176,0
145,19,M,20,2,3,2,1,0,65,1,918.082638203487,0
145,19,M,20,3,1,1,2,0,77,1,851.939536380087,0
145,19,M,20,1,3,1,2,0,75,1,762.026224325382,0
145,19,M,20,1,4,1,2,0,75,1,802.953511862142,0
145,19,M,20,1,4,1,2,0,90,1,927.132077315036,0
145,19,M,21,3,1,1,2,0,90,1,877.508224155463,0
145,19,M,21,2,4,2,1,0,75,1,779.151606402593,0
145,19,M,21,2,4,2,1,0,90,1,850.359906809899,0
145,19,M,21,2,3,2,1,0,65,1,769.183307667845,0
145,19,M,21,1,3,1,2,0,65,1,1070.59703537743,0
145,19,M,21,2,3,2,1,0,75,1,787.648643050488,0
145,19,M,21,3,2,2,1,0,90,1,928.509461176873,0
145,19,M,21,4,1,1,2,0,65,1,881.934688517504,0
145,19,M,22,2,3,2,1,0,65,1,939.421371997014,0
145,19,M,22,1,3,1,2,0,65,1,775.557066193869,0
145,19,M,22,1,3,1,2,0,77,1,815.79249227434,0
145,19,M,22,2,4,2,1,0,65,1,1040.03468966766,0
145,19,M,22,4,2,2,1,0,65,1,785.034843614994,0
145,19,M,22,3,2,2,1,0,90,1,943.873192543833,0
145,19,M,22,1,3,1,2,0,65,1,708.715462016698,0
145,19,M,22,3,1,1,2,0,75,1,1192.94120203631,0
145,19,M,23,1,4,1,2,0,90,1,812.024986702454,0
145,19,M,23,2,3,2,1,0,77,1,865.659342154686,0
145,19,M,23,2,3,2,1,0,75,1,809.782474170788,0
145,19,M,23,2,3,2,1,0,77,1,871.633137147001,0
145,19,M,23,2,4,2,1,0,77,1,643.298935461644,0
145,19,M,23,3,2,2,1,0,65,1,899.019017735554,0
145,19,M,23,3,1,1,2,0,90,1,930.524975534354,0
145,19,M,23,4,1,1,2,0,65,1,789.690419169347,0
145,19,M,24,4,1,1,2,0,90,1,972.529900671361,0
145,19,M,24,4,1,1,2,0,90,1,653.739342102199,0
145,19,M,24,1,3,1,2,0,65,1,811.625023168745,0
145,19,M,24,3,1,1,2,0,75,1,830.751732220961,0
145,19,M,24,3,2,2,1,0,65,1,818.207366453862,0
145,19,M,24,1,4,1,2,0,90,1,877.010156356846,0
145,19,M,24,3,2,2,1,0,90,1,794.962391351874,0
145,19,M,24,2,3,2,1,0,65,1,748.113228619331,0
145,19,M,25,2,4,2,1,0,77,1,1212.93273790798,0
145,19,M,25,4,1,1,2,0,77,1,804.981100591249,0
145,19,M,25,1,3,1,2,0,65,1,874.188677742495,0
145,19,M,25,3,2,2,1,0,65,0,1012.53410255231,0
145,19,M,25,3,1,1,2,0,75,1,782.334410567273,0
145,19,M,25,1,4,1,2,0,77,0,752.469963492331,0
145,19,M,25,4,1,1,2,0,75,1,1049.08835481183,0
145,19,M,25,2,4,2,1,0,77,1,802.762736799195,0
145,19,M,26,3,2,2,1,0,77,1,698.69645091967,0
145,19,M,26,1,3,1,2,0,75,1,815.885766791325,0
145,19,M,26,3,2,2,1,0,90,1,790.112116570526,0
145,19,M,26,1,4,1,2,0,90,1,842.954393290711,0
145,19,M,26,1,4,1,2,0,77,1,1202.80173702122,0
145,19,M,26,2,3,2,1,0,75,1,1057.93464263843,0
145,19,M,26,2,4,2,1,0,75,1,730.015859684499,0
145,19,M,26,1,3,1,2,0,75,1,1008.27426450269,0
145,19,M,27,1,4,1,2,0,75,1,720.095556571323,0
145,19,M,27,2,4,2,1,0,90,1,848.346505466907,0
145,19,M,27,2,3,2,1,0,90,1,859.079111884057,0
145,19,M,27,4,1,1,2,0,77,1,1067.62251411419,0
145,19,M,27,3,2,2,1,0,65,1,822.466298923246,0
145,19,M,27,3,2,2,1,0,90,1,945.335398857424,0
145,19,M,27,4,2,2,1,0,75,1,826.093439936813,0
145,19,M,27,1,3,1,2,0,77,1,1316.94132489065,0
145,19,M,28,4,1,1,2,0,90,1,820.083119971969,0
145,19,M,28,1,4,1,2,0,77,1,1290.2410104798,0
145,19,M,28,3,2,2,1,0,65,1,1010.76369792281,0
145,19,M,28,1,3,1,2,0,77,1,953.869262331864,0
145,19,M,28,1,3,1,2,0,75,1,843.731982775353,0
145,19,M,28,3,2,2,1,0,75,1,786.597267207981,0
145,19,M,28,2,3,2,1,0,65,0,1089.6887287563,0
145,19,M,28,3,2,2,1,0,77,1,786.899730199366,0
145,19,M,29,3,1,1,2,0,65,1,1150.59125175685,0
145,19,M,29,2,3,2,1,0,75,1,968.655838772975,0
145,19,M,29,1,3,1,2,0,75,1,818.499868088111,0
145,19,M,29,4,2,2,1,0,75,1,825.635821278411,0
145,19,M,29,2,4,2,1,0,90,1,1101.79419114138,0
145,19,M,29,3,2,2,1,0,75,1,763.321804322914,0
145,19,M,29,2,4,2,1,0,77,1,815.826602374727,0
145,19,M,29,1,4,1,2,0,65,1,773.722063677269,0
145,19,M,30,3,1,1,2,0,90,1,1022.18846764663,0
145,19,M,30,1,4,1,2,0,65,1,830.682606447226,0
145,19,M,30,1,4,1,2,0,75,1,856.18699819679,0
145,19,M,30,2,3,2,1,0,77,1,762.051278645231,0
145,19,M,30,4,1,1,2,0,90,0,1208.54521338697,0
145,19,M,30,2,3,2,1,0,90,1,854.433799548133,0
145,19,M,30,1,4,1,2,0,75,1,1471.52410557464,0
145,19,M,30,4,1,1,2,0,65,1,834.661111653986,0
145,19,M,31,2,4,2,1,0,90,1,1133.54737168265,0
145,19,M,31,3,1,1,2,0,90,1,748.351697446196,0
145,19,M,31,1,4,1,2,0,90,1,947.545008726593,0
145,19,M,31,1,3,1,2,0,90,1,685.025546350516,0
145,19,M,31,3,2,2,1,0,77,1,900.299806628027,0
145,19,M,31,4,2,2,1,0,77,1,843.775752371585,0
145,19,M,31,4,2,2,1,0,75,1,854.71452866841,0
145,19,M,31,3,1,1,2,0,90,1,1675.76631504198,0
145,19,M,32,3,1,1,2,0,75,1,810.710691435816,1
145,19,M,32,2,3,2,1,0,65,1,1095.57166410741,0
145,19,M,32,1,4,1,2,0,75,1,869.709388007323,0
145,19,M,32,4,1,1,2,0,75,1,890.130771473196,0
145,19,M,32,4,1,1,2,0,77,1,729.356900894345,0
145,19,M,32,1,3,1,2,0,77,1,765.542582983471,0
145,19,M,32,4,1,1,2,0,65,1,818.767617263802,0
145,19,M,32,4,2,2,1,0,75,1,1034.31928621285,0
145,19,M,33,4,2,2,1,0,90,1,1066.42111421024,0
145,19,M,33,1,3,1,2,0,90,1,817.912449943833,0
145,19,M,33,1,3,1,2,0,75,1,876.609890961845,0
145,19,M,33,1,4,1,2,0,77,1,786.576740774763,0
145,19,M,33,2,3,2,1,0,65,1,808.014786274725,0
145,19,M,33,2,3,2,1,0,77,1,830.384973203763,0
145,19,M,33,3,2,2,1,0,75,1,1039.94956535098,0
145,19,M,33,1,3,1,2,0,77,1,764.694962152134,0
145,19,M,34,4,2,2,1,0,77,1,695.667293126462,0
145,19,M,34,3,1,1,2,0,65,1,960.900470359775,0
145,19,M,34,2,4,2,1,0,90,1,995.283750733506,0
145,19,M,34,2,3,2,1,0,90,1,811.567669905344,0
145,19,M,34,4,2,2,1,0,77,1,793.474225141836,0
145,19,M,34,3,2,2,1,0,75,1,816.249205356144,0
145,19,M,34,3,1,1,2,0,65,1,1355.88483706306,0
145,19,M,34,3,2,2,1,0,65,1,790.239199322968,0
145,19,M,35,1,4,1,2,0,65,1,1244.04929724187,0
145,19,M,35,4,1,1,2,0,90,1,917.604493115505,0
145,19,M,35,3,2,2,1,0,90,1,1108.65152822589,0
145,19,M,35,4,1,1,2,0,90,1,795.539244423708,0
145,19,M,35,3,2,2,1,0,75,1,1471.37438337813,0
145,19,M,35,3,1,1,2,0,77,1,1085.797762742,0
145,19,M,35,2,4,2,1,0,75,1,1068.82089542341,0
145,19,M,35,3,2,2,1,0,77,1,710.117900194746,0
145,19,M,36,1,4,1,2,0,75,1,1257.41864439988,0
145,19,M,36,3,1,1,2,0,75,1,899.836754506396,0
145,19,M,36,3,2,2,1,0,90,1,848.517055954289,0
145,19,M,36,3,2,2,1,0,75,1,834.051355919655,0
145,19,M,36,4,1,1,2,0,77,1,943.508848402416,0
145,19,M,36,3,1,1,2,0,65,1,919.449456985603,0
145,19,M,36,2,4,2,1,0,90,1,1097.50416716997,0
145,19,M,36,2,3,2,1,0,90,1,1033.6600255614,0
145,19,M,37,4,1,1,2,0,75,1,816.542008851684,0
145,19,M,37,4,1,1,2,0,77,1,758.744410319196,0
145,19,M,37,4,2,2,1,0,65,1,1353.23058848735,0
145,19,M,37,3,2,2,1,0,65,1,815.090367610537,0
145,19,M,37,4,1,1,2,0,77,1,833.512235261878,0
145,19,M,37,4,2,2,1,0,65,1,1036.48784322286,0
145,19,M,37,2,4,2,1,0,75,1,1575.18801304832,0
145,19,M,37,3,1,1,2,0,75,1,769.530747686076,0
145,19,M,38,3,2,2,1,0,77,1,1179.23709295064,0
145,19,M,38,1,4,1,2,0,75,1,1051.15850569928,0
145,19,M,38,2,3,2,1,0,65,1,1344.01965465804,0
145,19,M,38,3,1,1,2,0,75,1,1049.4421338808,0
145,19,M,38,4,2,2,1,0,65,1,852.736444860057,0
145,19,M,38,2,3,2,1,0,90,1,745.817286999227,1
145,19,M,38,4,2,2,1,0,90,1,757.781781103404,0
145,19,M,38,2,3,2,1,0,90,1,698.649360874697,0
145,19,M,39,4,2,2,1,0,77,1,717.038024005888,0
145,19,M,39,4,1,1,2,0,75,1,1782.62419546809,0
145,19,M,39,1,3,1,2,0,65,1,971.112369530601,0
145,19,M,39,1,4,1,2,0,90,1,1215.06024205519,0
145,19,M,39,3,1,1,2,0,75,1,1142.26627489188,0
145,19,M,39,2,3,2,1,0,65,1,790.070761850075,0
145,19,M,39,1,3,1,2,0,90,0,1135.67095166218,0
145,19,M,39,3,1,1,2,0,90,1,824.847968578979,0
145,19,M,40,4,2,2,1,0,90,1,922.13328777143,1
145,19,M,40,1,4,1,2,0,75,1,813.70181496095,0
145,19,M,40,1,4,1,2,0,90,1,1522.26876221539,0
145,19,M,40,3,1,1,2,0,77,1,818.372785335669,0
145,19,M,40,2,3,2,1,0,65,1,733.210436363152,0
145,19,M,40,2,4,2,1,0,75,1,848.025327202777,0
145,19,M,40,3,2,2,1,0,77,1,1070.18077144312,0
145,19,M,40,4,1,1,2,0,77,1,1120.71110799661,0
145,19,M,41,2,4,2,2,1,75,1,1204.93739136873,0
145,19,M,41,4,1,1,2,0,65,1,1681.34135393484,0
145,19,M,41,2,4,2,1,0,75,1,1165.06570571073,0
145,19,M,41,4,2,2,1,0,77,0,911.89573056181,0
145,19,M,41,3,1,1,2,1,90,1,1593.91656972002,0
145,19,M,41,4,2,2,1,1,90,1,839.71544330052,0
145,19,M,41,1,4,1,2,1,77,1,763.486317624483,0
145,19,M,41,4,2,2,1,0,65,1,806.246796521009,0
145,19,M,42,1,4,1,2,0,77,1,722.558426368778,0
145,19,M,42,2,3,2,1,1,90,0,816.704711000057,0
145,19,M,42,3,2,1,2,1,75,1,854.555146972416,0
145,19,M,42,2,3,2,1,0,77,1,1080.12824189063,0
145,19,M,42,4,2,2,1,1,75,1,811.273960833205,0
145,19,M,42,4,1,1,2,0,77,1,777.112547020806,0
145,19,M,42,2,4,2,1,0,77,1,795.712209783233,0
145,19,M,42,2,4,2,2,1,65,1,1058.5649247987,0
145,19,M,43,3,2,2,1,0,90,1,833.871749655373,0
145,19,M,43,3,2,1,2,1,65,1,1088.538041211,0
145,19,M,43,2,4,2,1,0,77,1,936.051113225403,0
145,19,M,43,4,1,2,1,1,65,1,989.358253224054,0
145,19,M,43,3,1,1,2,0,90,1,1786.43064089192,0
145,19,M,43,4,2,2,1,1,90,1,761.062991390645,0
145,19,M,43,1,4,1,2,0,90,1,735.003782298008,0
145,19,M,43,1,3,1,1,1,75,1,964.516442578315,0
145,19,M,44,1,3,1,2,0,90,1,858.693335732823,0
145,19,M,44,1,4,1,2,1,77,1,736.672158494912,0
145,19,M,44,1,3,1,2,0,75,1,1749.90898942997,0
145,19,M,44,1,3,1,2,0,90,1,807.474156317767,0
145,19,M,44,3,2,2,1,0,65,1,809.355041441449,0
145,19,M,44,3,2,1,2,1,65,1,1529.50885685277,0
145,19,M,44,1,3,1,1,1,90,1,821.017374415533,0
145,19,M,44,3,1,1,2,0,90,1,1571.5204228909,0
145,19,M,45,2,4,2,1,0,65,1,768.52857490303,0
145,19,M,45,1,4,1,2,1,65,1,714.065615753498,0
145,19,M,45,4,1,2,1,1,75,1,1051.65023445443,0
145,19,M,45,4,2,2,1,1,90,1,1217.1623900249,0
145,19,M,45,1,4,1,2,0,75,1,1251.88073419122,0
145,19,M,45,3,2,2,1,0,77,1,2020.85213665123,0
145,19,M,45,3,1,1,2,1,65,1,749.82567627012,0
145,19,M,45,1,4,1,2,0,77,1,1314.93430636692,0
145,19,M,46,3,2,1,2,1,77,1,776.084112483659,0
145,19,M,46,4,2,2,1,1,75,1,738.603454112308,0
145,19,M,46,4,2,2,1,0,77,1,1112.78186864001,0
145,19,M,46,4,2,2,1,0,75,1,929.007830833143,0
145,19,M,46,3,1,1,2,1,75,1,1232.12464855897,0
145,19,M,46,3,2,2,1,0,90,1,998.090438246436,0
145,19,M,46,4,2,2,1,0,65,1,1616.46092944648,0
145,19,M,46,2,4,2,2,1,65,1,947.54017897867,0
145,19,M,47,4,1,1,2,0,90,1,853.397214807046,0
145,19,M,47,1,3,1,2,0,75,1,1140.52032086693,0
145,19,M,47,2,4,2,2,1,77,1,1085.91186554622,0
145,19,M,47,4,1,2,1,1,90,1,792.871714034845,0
145,19,M,47,3,1,1,2,0,77,1,870.551877233083,0
145,19,M,47,4,1,2,1,1,77,1,770.917791040119,0
145,19,M,47,2,3,2,1,0,90,1,1157.4600594904,0
145,19,M,47,4,1,2,1,1,65,1,759.65511974573,0
145,19,M,48,2,3,2,1,0,90,1,1065.39720755973,0
145,19,M,48,2,4,2,2,1,90,1,923.509162334085,0
145,19,M,48,1,3,1,1,1,75,1,1270.32675058945,0
145,19,M,48,3,1,1,2,1,65,1,842.479870512761,0
145,19,M,48,4,1,1,2,0,75,1,843.26983623032,0
145,19,M,48,1,3,1,1,1,77,1,1103.85890855832,0
145,19,M,48,2,3,2,1,1,77,1,831.93019081591,0
145,19,M,48,2,3,2,1,1,90,1,1016.1651677372,0
145,19,M,49,3,1,1,2,0,75,1,1001.16366749353,0
145,19,M,49,2,3,2,1,0,77,1,777.148770135682,0
145,19,M,49,2,3,2,1,1,75,1,1778.1717712096,0
145,19,M,49,1,3,1,2,0,90,1,1477.46348861256,0
145,19,M,49,2,3,2,1,1,75,1,1066.60977625506,0
145,19,M,49,1,4,1,2,0,77,1,1363.54059191945,0
145,19,M,49,1,4,1,2,1,75,1,865.263604646316,0
145,19,M,49,4,1,1,2,0,75,1,829.507468301017,0
145,19,M,50,3,1,1,2,1,77,1,931.182726886618,0
145,19,M,50,2,4,2,1,0,77,1,1316.5404995525,0
145,19,M,50,2,3,2,1,0,75,1,965.135555943561,0
145,19,M,50,3,2,1,2,1,90,1,1779.73842082793,0
145,19,M,50,1,4,1,2,1,90,1,748.742907060659,0
145,19,M,50,1,3,1,1,1,90,1,1588.91144112931,0
145,19,M,50,3,2,2,1,0,75,1,800.341523579846,0
145,19,M,50,3,1,1,2,0,65,1,1807.99425984515,0
145,19,M,51,3,2,1,2,1,77,1,1480.21433215763,0
145,19,M,51,3,1,1,2,1,65,1,1130.05365246499,0
145,19,M,51,4,2,2,1,0,65,1,936.276602104044,0
145,19,M,51,3,2,1,2,1,75,1,802.990640553617,0
145,19,M,51,3,1,1,2,0,65,0,1144.50757998929,0
145,19,M,51,1,4,1,2,0,75,1,770.426666007552,0
145,19,M,51,2,3,2,1,1,75,1,767.592509302631,0
145,19,M,51,2,4,2,2,1,75,1,1965.84552895001,0
145,19,M,52,4,2,2,1,0,75,0,939.581055554299,0
145,19,M,52,2,3,2,1,1,77,1,1128.73392372785,0
145,19,M,52,1,3,1,1,1,65,1,843.986751999182,0
145,19,M,52,1,4,1,2,0,75,0,2829.76525611593,0
145,19,M,52,1,3,1,1,1,77,1,729.832631110185,0
145,19,M,52,1,3,1,2,0,90,1,1976.25907011752,0
145,19,M,52,4,1,1,2,0,77,1,841.525995212578,0
145,19,M,52,3,1,1,2,1,90,1,1076.45793500342,0
145,19,M,53,4,2,2,1,1,75,1,1616.446742064,0
145,19,M,53,3,1,1,2,0,90,1,808.967755994672,0
145,19,M,53,2,3,2,1,0,77,1,947.176136694907,0
145,19,M,53,4,1,2,1,1,75,1,872.702020828001,0
145,19,M,53,1,4,1,2,0,75,1,784.655406510865,0
145,19,M,53,4,1,2,1,1,65,1,1086.81321733093,0
145,19,M,53,4,1,1,2,0,90,1,1168.20836258921,0
145,19,M,53,1,3,1,2,0,77,1,1122.98108972391,0
145,19,M,54,2,4,2,1,0,75,1,789.697663793049,0
145,19,M,54,1,4,1,2,1,75,1,822.597909565957,0
145,19,M,54,2,3,2,1,0,75,1,886.12902310706,0
145,19,M,54,2,3,2,1,0,75,1,1030.58257028169,0
145,19,M,54,2,4,2,1,0,77,1,734.825383467978,0
145,19,M,54,1,3,1,1,1,77,1,1500.92067078003,0
145,19,M,54,4,2,2,1,0,77,1,1206.46449742344,0
145,19,M,54,4,2,2,1,0,75,1,842.809802699776,0
145,19,M,55,4,2,2,1,1,75,1,878.892550776072,0
145,19,M,55,2,4,2,2,1,90,1,831.458686632686,0
145,19,M,55,3,1,1,2,1,65,1,1623.62887972267,0
145,19,M,55,3,1,1,2,0,65,1,1201.0938172607,0
145,19,M,55,2,3,2,1,1,90,1,1353.17051849052,0
145,19,M,55,4,1,2,1,1,77,1,755.068368107459,0
145,19,M,55,3,2,2,1,0,77,1,843.862989699119,0
145,19,M,55,1,4,1,2,1,65,1,1513.47258302485,0
145,19,M,56,3,2,2,1,0,75,1,1332.08232789184,0
145,19,M,56,1,3,1,2,0,77,1,785.583623772254,0
145,19,M,56,1,3,1,1,1,75,1,890.50296395726,0
145,19,M,56,3,2,1,2,1,75,1,986.286533272505,0
145,19,M,56,1,4,1,2,1,90,0,1950.84402870998,0
145,19,M,56,4,2,2,1,0,75,1,1070.69815823706,0
145,19,M,56,3,2,2,1,0,65,1,1003.48617273266,0
145,19,M,56,2,4,2,2,1,77,1,1151.67160609053,0
145,19,M,57,3,2,2,1,0,77,1,1517.42814692625,0
145,19,M,57,1,4,1,2,0,77,1,1805.9413149349,0
145,19,M,57,4,1,2,1,1,77,1,931.317356124055,0
145,19,M,57,4,1,1,2,0,90,1,1020.55540898436,0
145,19,M,57,1,3,1,1,1,77,1,1466.69616837971,0
145,19,M,57,2,3,2,1,1,75,1,786.868034974759,0
145,19,M,57,3,1,1,2,1,77,1,2156.61304237437,0
145,19,M,57,1,4,1,2,0,65,1,1054.27520268495,0
145,19,M,58,2,4,2,2,1,75,1,1156.58889363112,0
145,19,M,58,1,4,1,2,1,77,1,1061.26777271857,0
145,19,M,58,4,2,2,1,1,90,1,1187.80808511656,0
145,19,M,58,1,3,1,2,0,75,0,1239.30256018866,0
145,19,M,58,3,2,2,1,0,65,1,1280.06774929599,0
145,19,M,58,4,1,1,2,0,90,1,1282.90613202989,0
145,19,M,58,4,1,2,1,1,77,1,924.997932263068,0
145,19,M,58,2,4,2,1,0,77,1,840.203851603292,0
145,19,M,59,2,3,2,1,0,77,1,1245.77442298323,0
145,19,M,59,3,1,1,2,0,90,1,1141.52098435079,0
145,19,M,59,2,4,2,2,1,90,1,1034.37180972469,0
145,19,M,59,4,2,2,1,1,65,1,892.150813720946,0
145,19,M,59,4,1,1,2,0,77,1,1491.76075117066,0
145,19,M,59,2,3,2,1,0,75,1,884.15124115636,0
145,19,M,59,3,2,1,2,1,90,1,2040.37065903685,0
145,19,M,59,3,1,1,2,0,77,0,893.841527504264,0
